team,date,year,tmGmYr,opGmYr,home,teamPts,oppPts,OT,tmSprd,OU,tmSpDev,oppTeam,tmWin,tmATSWin,tmOver,tmWinSeas,tmLosSeas,tmWinStrk,tmLosStrk,tmATSWinSeas,tmATSLosSeas,tmATSWinStrk,tmATSLosStrk,tmOVRSeas,tmUDRSeas,tmOVRStrk,tmUDRStrk,opWin,opATSWin,opOver,opWinSeas,opLosSeas,opWinStrk,opLosStrk,opATSWinSeas,opATSLosSeas,opATSWinStrk,opATSLosStrk,opOVRSeas,opUDRSeas,opOVRStrk,opUDRStrk,day,month,year,dmy,code
CHI,7/25/2017,2017,22,22,0,72,93,0,7,174,-14,CON,0,-1,-1,8,13,2,0,11,10,2,0,11,9,0,1,1,1,-1,12,9,0,1,14,7,0,3,12,9,2,0,25,7,2017,25/7/2017,1CHICON25/7/2017
CHI,7/28/2017,2017,23,22,1,80,86,0,-5,167,-11,PHO,0,-1,-1,8,14,0,1,11,11,0,1,11,10,0,2,1,1,-1,11,10,0,4,8,12,0,4,12,8,2,0,28,7,2017,28/7/2017,2PHOCHI28/7/2017
CHI,7/30/2017,2017,24,22,1,82,86,0,3.5,164.5,-0.5,NY,0,-1,1,8,15,0,2,11,12,0,2,11,11,0,3,1,1,1,11,10,1,0,10,11,0,1,11,10,1,0,30,7,2017,30/7/2017,2NYCHI30/7/2017
CHI,8/4/2017,2017,25,25,0,81,70,0,1.5,165,12.5,IND,1,1,-1,8,16,0,3,11,13,0,3,12,11,1,0,0,-1,-1,8,16,0,4,9,14,0,1,10,14,0,1,4,8,2017,4/8/2017,1CHIIND4/8/2017
CHI,8/5/2017,2017,26,25,1,91,86,0,1.5,165.5,6.5,ATL,1,1,1,9,16,1,0,12,13,1,0,12,12,0,1,0,-1,1,10,14,0,3,11,13,0,3,12,12,0,2,5,8,2017,5/8/2017,2ATLCHI5/8/2017
CHI,8/10/2017,2017,27,28,1,94,74,0,-6.5,160.5,13.5,LV,1,1,1,10,16,2,0,13,13,2,0,13,12,1,0,0,-1,1,6,21,3,0,14,12,3,0,14,13,1,0,10,8,2017,10/8/2017,2LVCHI10/8/2017
CHI,8/18/2017,2017,28,29,1,106,115,1,7,167.5,-2,LA,0,-1,1,11,16,3,0,14,13,3,0,14,12,2,0,1,1,1,20,8,1,0,16,12,1,0,9,19,0,4,18,8,2017,18/8/2017,2LACHI18/8/2017
CHI,8/20/2017,2017,29,30,1,66,103,0,-2,168,-39,SEA,0,-1,1,11,17,0,1,14,14,0,1,15,12,3,0,1,1,1,13,16,3,0,12,16,0,1,18,11,1,0,20,8,2017,20/8/2017,2SEACHI20/8/2017
CHI,8/25/2017,2017,30,31,0,96,83,0,10,174,23,CON,1,1,1,11,18,0,2,14,15,0,2,16,12,4,0,0,-1,1,20,10,2,0,19,11,0,1,15,14,0,2,25,8,2017,25/8/2017,1CHICON25/8/2017
CHI,8/27/2017,2017,31,32,0,62,92,0,7,161,-23,NY,0,-1,-1,12,18,1,0,15,15,1,0,17,12,5,0,1,1,-1,19,12,7,0,17,14,6,0,15,16,0,5,27,8,2017,27/8/2017,1CHINY27/8/2017
CHI,8/30/2017,2017,32,33,1,96,99,0,-3,178.5,-6,DAL,0,-1,1,12,19,0,1,15,16,0,1,17,13,0,1,1,1,1,15,17,1,0,16,16,2,0,19,12,0,1,30,8,2017,30/8/2017,2DALCHI30/8/2017
CHI,9/1/2017,2017,33,33,0,87,110,0,12.5,163.5,-10.5,MIN,0,-1,1,12,20,0,2,15,17,0,2,18,13,1,0,1,1,1,25,7,1,0,16,14,0,2,16,16,0,2,1,9,2017,1/9/2017,1CHIMIN1/9/2017
CHI,9/3/2017,2017,34,34,1,80,85,0,-1.5,172,-6.5,SEA,0,-1,-1,12,21,0,3,15,18,0,3,19,13,2,0,1,1,-1,14,19,0,3,13,19,0,3,21,12,1,0,3,9,2017,3/9/2017,2SEACHI3/9/2017
CHI,5/19/2018,2018,1,1,0,82,64,0,2,153.5,20,IND,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2018,19/5/2018,1CHIIND19/5/2018
CHI,5/20/2018,2018,2,1,1,80,76,0,6.5,152.5,10.5,NY,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,5,2018,20/5/2018,2NYCHI20/5/2018
CHI,5/23/2018,2018,3,2,1,63,81,0,1,162.5,-17,ATL,0,-1,-1,2,0,2,0,2,0,2,0,1,1,1,0,1,1,-1,0,1,0,1,0,1,0,1,1,0,1,0,23,5,2018,23/5/2018,2ATLCHI23/5/2018
CHI,5/25/2018,2018,4,3,0,91,95,1,10,158.5,6,SEA,0,1,1,2,1,0,1,2,1,0,1,1,2,0,1,1,-1,1,1,1,1,0,1,1,1,0,2,0,2,0,25,5,2018,25/5/2018,1CHISEA25/5/2018
CHI,6/1/2018,2018,5,4,1,72,110,0,9,170.5,-29,CON,0,-1,1,2,2,0,2,3,1,1,0,2,2,1,0,1,1,1,3,0,3,0,2,1,0,1,2,1,0,1,1,6,2018,1/6/2018,2CONCHI1/6/2018
CHI,6/3/2018,2018,6,6,1,95,90,0,-4.5,165.5,0.5,LV,1,1,1,2,3,0,3,3,2,0,1,3,2,2,0,0,-1,1,1,4,1,0,2,3,1,0,3,2,0,1,3,6,2018,3/6/2018,2LVCHI3/6/2018
CHI,6/8/2018,2018,7,9,0,79,96,0,9.5,168.5,-7.5,PHO,0,-1,1,3,3,1,0,4,2,1,0,4,2,3,0,1,1,1,5,3,3,0,5,3,3,0,5,3,0,2,8,6,2018,8/6/2018,1CHIPHO8/6/2018
CHI,6/10/2018,2018,8,7,0,59,77,0,13.5,166.5,-4.5,LA,0,-1,-1,3,4,0,1,4,3,0,1,5,2,4,0,1,1,-1,4,2,0,1,4,2,0,1,2,4,0,3,10,6,2018,10/6/2018,1CHILA10/6/2018
CHI,6/12/2018,2018,9,10,0,85,96,0,10.5,169.5,-0.5,SEA,0,-1,1,3,5,0,2,4,4,0,2,5,3,0,1,1,1,1,6,3,0,1,4,5,0,1,6,3,0,2,12,6,2018,12/6/2018,1CHISEA12/6/2018
CHI,6/17/2018,2018,10,10,1,72,81,0,8.5,163,-0.5,LA,0,-1,-1,3,6,0,3,4,5,0,3,6,3,1,0,1,1,-1,7,2,3,0,6,3,1,0,3,6,1,0,17,6,2018,17/6/2018,2LACHI17/6/2018
CHI,6/19/2018,2018,11,12,0,60,88,0,9.5,168.5,-18.5,WAS,0,-1,-1,3,7,0,4,4,6,0,4,6,4,0,1,1,1,-1,6,5,0,1,5,6,0,1,7,4,3,0,19,6,2018,19/6/2018,1CHIWAS19/6/2018
CHI,6/22/2018,2018,12,13,1,77,93,0,6.5,168,-9.5,WAS,0,-1,1,3,8,0,5,4,7,0,5,6,5,0,2,1,1,1,7,5,1,0,6,6,1,0,7,5,0,1,22,6,2018,22/6/2018,2WASCHI22/6/2018
CHI,6/24/2018,2018,13,15,1,97,88,0,7,164.5,16,PHO,1,1,1,3,9,0,6,4,8,0,6,7,5,1,0,0,-1,1,10,4,0,1,9,5,0,1,7,7,0,1,24,6,2018,24/6/2018,2PHOCHI24/6/2018
CHI,6/27/2018,2018,14,14,1,93,80,0,-2,157.5,11,ATL,1,1,1,4,9,1,0,5,8,1,0,8,5,2,0,0,-1,1,7,6,1,0,6,7,1,0,4,9,0,1,27,6,2018,27/6/2018,2ATLCHI27/6/2018
CHI,6/29/2018,2018,15,15,0,103,99,0,3.5,162.5,7.5,NY,1,1,1,5,9,2,0,6,8,2,0,9,5,3,0,0,-1,1,4,10,0,4,6,8,1,0,7,7,0,3,29,6,2018,29/6/2018,1CHINY29/6/2018
CHI,7/1/2018,2018,16,16,1,94,97,1,-2.5,165.5,-5.5,NY,0,-1,1,6,9,3,0,7,8,3,0,10,5,4,0,1,1,1,4,11,0,5,6,9,0,1,8,7,1,0,1,7,2018,1/7/2018,2NYCHI1/7/2018
CHI,7/3/2018,2018,17,16,0,85,108,0,6.5,174.5,-16.5,DAL,0,-1,1,6,10,0,1,7,9,0,1,11,5,5,0,1,1,1,7,8,0,1,9,6,0,1,10,5,0,1,3,7,2018,3/7/2018,1CHIDAL3/7/2018
CHI,7/5/2018,2018,18,19,0,80,84,0,4.5,176,0.5,LV,0,1,-1,6,11,0,2,7,10,0,2,12,5,6,0,1,-1,-1,6,12,0,1,9,9,0,1,10,8,0,1,5,7,2018,5/7/2018,1CHILV5/7/2018
CHI,7/7/2018,2018,19,19,1,77,63,0,8.5,169,22.5,MIN,1,1,-1,6,12,0,3,8,10,1,0,12,6,0,1,0,-1,-1,11,7,1,0,7,11,1,0,8,10,1,0,7,7,2018,7/7/2018,2MINCHI7/7/2018
CHI,7/10/2018,2018,20,21,1,74,98,0,-3.5,175,-27.5,LV,0,-1,-1,7,12,1,0,9,10,2,0,12,7,0,2,1,1,-1,8,12,2,0,10,10,1,0,11,9,1,0,10,7,2018,10/7/2018,2LVCHI10/7/2018
CHI,7/13/2018,2018,21,21,0,72,88,0,9.5,174.5,-6.5,WAS,0,-1,-1,7,13,0,1,9,11,0,1,12,8,0,3,1,1,-1,12,8,0,2,10,9,0,1,11,9,2,0,13,7,2018,13/7/2018,1CHIWAS13/7/2018
CHI,7/15/2018,2018,22,21,0,84,107,0,4.5,164.5,-18.5,NY,0,-1,1,7,14,0,2,9,12,0,2,12,9,0,4,1,1,1,6,14,1,0,8,12,1,0,10,10,0,1,15,7,2018,15/7/2018,1CHINY15/7/2018
CHI,7/18/2018,2018,23,23,1,83,101,0,8,176.5,-10,SEA,0,-1,1,7,15,0,3,9,13,0,3,13,9,1,0,1,1,1,16,6,1,0,12,9,1,0,13,9,1,0,18,7,2018,18/7/2018,2SEACHI18/7/2018
CHI,7/20/2018,2018,24,24,1,114,99,0,7,180.5,22,DAL,1,1,1,7,16,0,4,9,14,0,4,14,9,2,0,0,-1,1,14,9,2,0,16,7,2,0,16,7,0,1,20,7,2018,20/7/2018,2DALCHI20/7/2018
CHI,7/22/2018,2018,25,25,1,76,93,0,4,166,-13,LA,0,-1,1,8,16,1,0,10,14,1,0,15,9,3,0,1,1,1,14,10,0,1,12,12,0,1,10,14,3,0,22,7,2018,22/7/2018,2LACHI22/7/2018
CHI,7/25/2018,2018,26,26,0,101,87,0,6.5,172.5,20.5,PHO,1,1,1,8,17,0,1,10,15,0,1,16,9,4,0,0,-1,1,15,10,0,2,15,10,0,2,12,13,0,2,25,7,2018,25/7/2018,1CHIPHO25/7/2018
CHI,7/31/2018,2018,27,26,0,92,91,0,11.5,185,12.5,DAL,1,1,-1,9,17,1,0,11,15,1,0,17,9,5,0,0,-1,-1,14,11,0,2,16,9,0,2,17,8,0,1,31,7,2018,31/7/2018,1CHIDAL31/7/2018
CHI,8/3/2018,2018,28,27,0,74,89,0,8.5,170,-6.5,ATL,0,-1,-1,10,17,2,0,12,15,2,0,17,10,0,1,1,1,-1,16,10,0,1,16,10,0,1,10,16,0,6,3,8,2018,3/8/2018,1CHIATL3/8/2018
CHI,8/7/2018,2018,29,29,1,64,85,0,4.5,165.5,-16.5,MIN,0,-1,-1,10,18,0,1,12,16,0,1,17,11,0,2,1,1,-1,15,13,0,3,10,18,0,4,9,19,0,3,7,8,2018,7/8/2018,2MINCHI7/8/2018
CHI,8/10/2018,2018,30,30,1,97,86,0,10,177.5,21,CON,1,1,1,10,19,0,2,12,17,0,2,17,12,0,3,0,-1,1,17,12,5,0,14,15,5,0,13,16,3,0,10,8,2018,10/8/2018,2CONCHI10/8/2018
CHI,8/12/2018,2018,31,31,0,75,82,0,12,178,5,CON,0,1,-1,11,19,1,0,13,17,1,0,18,12,1,0,1,-1,-1,17,13,0,1,14,16,0,1,14,16,4,0,12,8,2018,12/8/2018,1CHICON12/8/2018
CHI,8/14/2018,2018,32,32,0,91,88,0,9.5,163,12.5,MIN,1,1,1,11,20,0,1,14,17,2,0,18,13,0,1,0,-1,1,17,14,0,1,12,19,0,1,9,22,0,6,14,8,2018,14/8/2018,1CHIMIN14/8/2018
CHI,8/18/2018,2018,33,33,0,115,106,1,-4,165.5,5,IND,1,1,1,12,20,1,0,15,17,3,0,19,13,1,0,0,-1,1,5,27,0,4,11,21,0,4,14,17,0,2,18,8,2018,18/8/2018,1CHIIND18/8/2018
CHI,8/19/2018,2018,34,34,1,92,97,0,-8,166,-13,IND,0,-1,1,13,20,2,0,16,17,4,0,20,13,2,0,1,1,1,5,28,0,5,11,22,0,5,15,17,1,0,19,8,2018,19/8/2018,2INDCHI19/8/2018
CHI,5/25/2019,2019,1,1,0,71,89,0,4,161,-14,MIN,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,2019,25/5/2019,1CHIMIN25/5/2019
CHI,6/1/2019,2019,2,4,1,83,79,0,-2.5,162,1.5,SEA,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,-1,0,2,1,1,0,2,1,1,0,0,3,0,3,1,6,2019,1/6/2019,2SEACHI1/6/2019
CHI,6/5/2019,2019,3,3,0,85,103,0,12,169,-6,WAS,0,-1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,5,6,2019,5/6/2019,1CHIWAS5/6/2019
CHI,6/9/2019,2019,4,6,1,78,71,0,1,164.5,8,SEA,1,1,-1,1,2,0,1,1,2,0,1,1,1,1,0,0,-1,-1,3,2,1,0,3,2,1,0,1,3,1,0,9,6,2019,9/6/2019,2SEACHI9/6/2019
CHI,6/11/2019,2019,5,5,1,82,75,0,4,166,11,PHO,1,1,-1,2,2,1,0,2,2,1,0,1,2,0,1,0,-1,-1,2,2,1,0,2,1,2,0,2,2,1,0,11,6,2019,11/6/2019,2PHOCHI11/6/2019
CHI,6/15/2019,2019,6,8,0,70,64,0,3.5,165.5,9.5,IND,1,1,-1,3,2,2,0,3,2,2,0,1,3,0,2,0,-1,-1,4,3,1,0,4,3,1,0,5,2,0,1,15,6,2019,15/6/2019,1CHIIND15/6/2019
CHI,6/19/2019,2019,7,9,0,91,83,0,2,164,10,NY,1,1,1,4,2,3,0,4,2,3,0,1,4,0,3,0,-1,1,3,5,1,0,4,3,1,0,4,4,1,0,19,6,2019,19/6/2019,1CHINY19/6/2019
CHI,6/21/2019,2019,8,10,1,69,76,0,-4.5,162.5,-11.5,IND,0,-1,-1,5,2,4,0,5,2,4,0,2,4,1,0,1,1,-1,4,5,0,2,4,5,0,2,6,3,1,0,21,6,2019,21/6/2019,2INDCHI21/6/2019
CHI,6/23/2019,2019,9,11,1,93,75,0,5,164,23,CON,1,1,1,5,3,0,1,5,3,0,1,2,5,0,1,0,-1,1,9,1,7,0,6,4,0,1,4,6,1,0,23,6,2019,23/6/2019,2CONCHI23/6/2019
CHI,6/26/2019,2019,10,11,1,74,81,0,6.5,165,-0.5,WAS,0,-1,-1,6,3,1,0,6,3,1,0,3,5,1,0,1,1,-1,7,3,3,0,6,4,3,0,5,5,2,0,26,6,2019,26/6/2019,2WASCHI26/6/2019
CHI,6/28/2019,2019,11,13,0,76,79,0,3,152.5,0,SEA,0,0,1,6,4,0,1,6,4,0,1,3,6,0,1,1,0,1,7,5,0,1,7,5,1,0,2,9,0,5,28,6,2019,28/6/2019,1CHISEA28/6/2019
CHI,6/30/2019,2019,12,12,0,69,94,0,5.5,160,-19.5,LA,0,-1,1,6,5,0,2,6,4,0,1,4,6,1,0,1,1,1,5,6,1,0,4,6,1,0,5,6,2,0,30,6,2019,30/6/2019,1CHILA30/6/2019
CHI,7/2/2019,2019,13,13,0,82,90,0,9,162,1,LV,0,1,1,6,6,0,3,6,5,0,2,5,6,2,0,1,-1,1,7,5,1,0,4,8,0,3,5,7,2,0,2,7,2019,2/7/2019,1CHILV2/7/2019
CHI,7/7/2019,2019,14,13,1,78,66,0,-6.5,154.5,5.5,DAL,1,1,-1,6,7,0,4,7,5,1,0,6,6,3,0,0,-1,-1,4,8,0,1,7,5,0,1,2,10,0,1,7,7,2019,7/7/2019,2DALCHI7/7/2019
CHI,7/10/2019,2019,15,15,1,72,73,0,-1.5,158,-2.5,MIN,0,-1,-1,7,7,1,0,8,5,2,0,6,7,0,1,1,1,-1,8,6,2,0,8,5,2,0,7,7,0,1,10,7,2019,10/7/2019,2MINCHI10/7/2019
CHI,7/12/2019,2019,16,16,1,99,83,0,-3.5,162,12.5,NY,1,1,1,7,8,0,1,8,6,0,1,6,8,0,2,0,-1,1,7,8,0,1,7,7,0,1,7,8,0,2,12,7,2019,12/7/2019,2NYCHI12/7/2019
CHI,7/14/2019,2019,17,16,0,89,79,0,1,153,11,DAL,1,1,1,8,8,1,0,9,6,1,0,7,8,1,0,0,-1,1,5,10,0,1,8,7,0,1,3,12,1,0,14,7,2019,14/7/2019,1CHIDAL14/7/2019
CHI,7/17/2019,2019,18,17,1,77,76,0,-6.5,153,-5.5,ATL,1,-1,0,9,8,2,0,10,6,2,0,8,8,2,0,0,1,0,5,11,0,1,7,9,0,1,6,10,0,2,17,7,2019,17/7/2019,2ATLCHI17/7/2019
CHI,7/21/2019,2019,19,20,1,78,70,0,-5.5,158.5,2.5,IND,1,1,-1,10,8,3,0,10,7,0,1,8,8,2,0,0,-1,-1,6,13,0,4,10,9,1,0,11,8,1,0,21,7,2019,21/7/2019,2INDCHI21/7/2019
CHI,7/30/2019,2019,20,20,0,94,100,0,7,161,1,CON,0,1,1,11,8,4,0,11,7,1,0,8,9,0,1,1,-1,1,13,6,4,0,9,10,0,1,7,12,0,1,30,7,2019,30/7/2019,1CHICON30/7/2019
CHI,8/3/2019,2019,21,22,0,87,75,0,-4,158,8,ATL,1,1,1,11,9,0,1,12,7,2,0,9,9,1,0,0,-1,1,5,16,0,6,9,12,1,0,7,13,0,3,3,8,2019,3/8/2019,1CHIATL3/8/2019
CHI,8/7/2019,2019,22,22,1,101,92,0,-7.5,164.5,1.5,NY,1,1,1,12,9,1,0,13,7,3,0,10,9,2,0,0,-1,1,8,13,0,3,9,11,0,2,10,10,1,0,7,8,2019,7/8/2019,2NYCHI7/8/2019
CHI,8/9/2019,2019,23,24,0,87,84,0,7,164.5,10,LV,1,1,1,13,9,2,0,14,7,4,0,11,9,3,0,0,-1,1,15,8,1,0,9,14,1,0,8,14,0,5,9,8,2019,9/8/2019,1CHILV9/8/2019
CHI,8/11/2019,2019,24,23,0,81,84,0,6.5,162.5,3.5,LA,0,1,1,14,9,3,0,15,7,5,0,12,9,4,0,1,-1,1,14,8,4,0,12,9,4,0,11,11,2,0,11,8,2019,11/8/2019,1CHILA11/8/2019
CHI,8/16/2019,2019,25,25,1,91,81,0,1.5,165,11.5,LA,1,1,1,14,10,0,1,16,7,6,0,13,9,5,0,0,-1,1,15,9,0,1,12,11,0,2,13,11,4,0,16,8,2019,16/8/2019,2LACHI16/8/2019
CHI,8/18/2019,2019,26,27,1,85,100,0,1.5,168.5,-13.5,LV,0,-1,1,15,10,1,0,17,7,7,0,14,9,6,0,1,1,1,17,9,2,0,10,16,0,1,11,14,3,0,18,8,2019,18/8/2019,2LVCHI18/8/2019
CHI,8/20/2019,2019,27,27,0,87,83,0,-5.5,164.5,-1.5,ATL,1,-1,1,15,11,0,1,17,8,0,1,15,9,7,0,0,1,1,5,21,0,11,11,15,0,1,11,14,0,1,20,8,2019,20/8/2019,1CHIATL20/8/2019
CHI,8/23/2019,2019,28,28,1,85,78,0,6.5,174.5,13.5,WAS,1,1,-1,16,11,1,0,17,9,0,2,16,9,8,0,0,-1,-1,20,7,5,0,16,10,4,0,17,10,2,0,23,8,2019,23/8/2019,2WASCHI23/8/2019
CHI,8/25/2019,2019,29,28,0,94,86,0,4,167,12,PHO,1,1,1,17,11,2,0,18,9,1,0,16,10,0,1,0,-1,1,13,14,0,1,15,11,4,0,11,16,1,0,25,8,2019,25/8/2019,1CHIPHO25/8/2019
CHI,8/27/2019,2019,30,31,0,85,93,0,3.5,168,-4.5,MIN,0,-1,1,18,11,3,0,19,9,2,0,17,10,1,0,1,1,1,15,15,2,0,16,13,2,0,16,14,2,0,27,8,2019,27/8/2019,1CHIMIN27/8/2019
CHI,8/29/2019,2019,31,30,1,83,88,0,-11.5,158.5,-16.5,DAL,0,-1,1,18,12,0,1,19,10,0,1,18,10,2,0,1,1,1,9,20,0,3,14,15,0,3,9,18,2,0,29,8,2019,29/8/2019,2DALCHI29/8/2019
CHI,9/1/2019,2019,32,31,1,105,78,0,-3.5,169,23.5,PHO,1,1,1,18,13,0,2,19,11,0,2,19,10,3,0,0,-1,1,15,15,2,0,17,12,2,0,13,17,0,1,1,9,2019,1/9/2019,2PHOCHI1/9/2019
CHI,9/6/2019,2019,33,33,0,109,104,1,6,174.5,11,CON,1,1,1,19,13,1,0,20,11,1,0,20,10,4,0,0,-1,1,23,9,3,0,14,17,2,0,15,17,3,0,6,9,2019,6/9/2019,1CHICON6/9/2019
CHI,9/8/2019,2019,34,34,0,86,100,0,7.5,178.5,-6.5,WAS,0,-1,1,20,13,2,0,21,11,2,0,21,10,5,0,1,1,1,25,8,5,0,19,13,0,1,19,14,0,2,8,9,2019,8/9/2019,1CHIWAS8/9/2019
CON,5/15/2010,2010,1,1,1,74,61,0,-2.5,154.5,10.5,CHI,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2010,15/5/2010,2CHICON15/5/2010
CON,5/21/2010,2010,2,3,0,82,97,0,5,157,-10,ATL,0,-1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,2,0,2,0,2,0,2,0,0,2,0,2,21,5,2010,21/5/2010,1CONATL21/5/2010
CON,5/23/2010,2010,3,4,1,80,65,0,-3,152.5,12,WAS,1,1,-1,1,1,0,1,1,1,0,1,1,1,1,0,0,-1,-1,3,0,3,0,3,0,3,0,1,2,0,1,23,5,2010,23/5/2010,2WASCON23/5/2010
CON,5/27/2010,2010,4,5,1,105,79,0,-5.5,159.5,20.5,MIN,1,1,1,2,1,1,0,2,1,1,0,1,2,0,1,0,-1,1,1,3,0,3,2,2,0,1,3,1,3,0,27,5,2010,27/5/2010,2MINCON27/5/2010
CON,5/30/2010,2010,5,7,0,65,69,0,4,150.5,0,WAS,0,0,-1,3,1,2,0,3,1,2,0,2,2,1,0,1,0,-1,3,3,0,3,4,1,1,0,3,3,2,0,30,5,2010,30/5/2010,1CONWAS30/5/2010
CON,6/4/2010,2010,6,5,1,75,68,0,-6,153,1,NY,1,1,-1,3,2,0,1,3,1,2,0,2,3,0,1,0,-1,-1,2,2,1,0,1,3,1,0,1,3,0,3,4,6,2010,4/6/2010,2NYCON4/6/2010
CON,6/6/2010,2010,7,7,1,81,68,0,-7.5,146.5,5.5,LV,1,1,1,4,2,1,0,4,1,3,0,2,4,0,2,0,-1,1,2,4,0,3,2,4,0,3,1,5,0,3,6,6,2010,6/6/2010,2LVCON6/6/2010
CON,6/11/2010,2010,8,9,1,86,77,0,-2.5,146.5,6.5,IND,1,1,1,5,2,2,0,5,1,4,0,3,4,1,0,0,-1,1,5,3,3,0,4,4,1,0,2,6,0,1,11,6,2010,11/6/2010,2INDCON11/6/2010
CON,6/13/2010,2010,9,10,0,67,77,0,5.5,148.5,-4.5,IND,0,-1,-1,6,2,3,0,6,1,5,0,4,4,2,0,1,1,-1,5,4,0,1,4,5,0,1,3,6,1,0,13,6,2010,13/6/2010,1CONIND13/6/2010
CON,6/18/2010,2010,10,11,0,78,75,0,-4.5,155,-1.5,LA,1,-1,-1,6,3,0,1,6,2,0,1,4,5,0,1,0,1,-1,3,7,1,0,2,6,0,3,8,2,1,0,18,6,2010,18/6/2010,1CONLA18/6/2010
CON,6/20/2010,2010,11,12,0,96,94,0,5,184,7,PHO,1,1,1,7,3,1,0,6,3,0,2,4,6,0,2,0,-1,1,5,6,0,1,4,7,0,1,8,2,5,0,20,6,2010,20/6/2010,1CONPHO20/6/2010
CON,6/22/2010,2010,12,13,1,77,86,0,-8,153.5,-17,CHI,0,-1,1,8,3,2,0,7,3,1,0,5,6,1,0,1,1,1,4,8,0,4,6,6,1,0,7,5,0,1,22,6,2010,22/6/2010,2CHICON22/6/2010
CON,6/25/2010,2010,13,13,1,82,79,0,-5.5,184,-2.5,PHO,1,-1,-1,8,4,0,1,7,4,0,1,6,6,2,0,0,1,-1,5,7,0,2,4,8,0,2,9,2,6,0,25,6,2010,25/6/2010,2PHOCON25/6/2010
CON,6/27/2010,2010,14,13,0,68,77,0,1,157,-8,NY,0,-1,-1,9,4,1,0,7,5,0,2,6,7,0,1,1,1,-1,5,7,1,0,5,7,1,0,6,6,1,0,27,6,2010,27/6/2010,1CONNY27/6/2010
CON,6/29/2010,2010,15,15,0,101,89,0,-5.5,164,6.5,DAL,1,1,1,9,5,0,1,7,6,0,3,6,8,0,2,0,-1,1,3,11,0,8,4,10,0,2,8,6,0,1,29,6,2010,29/6/2010,1CONDAL29/6/2010
CON,7/1/2010,2010,16,16,0,80,92,0,1,153,-11,CHI,0,-1,1,10,5,1,0,8,6,1,0,7,8,1,0,1,1,1,6,9,0,1,8,7,0,1,9,6,0,1,1,7,2010,1/7/2010,1CONCHI1/7/2010
CON,7/6/2010,2010,17,15,0,66,79,0,3,156.5,-10,LV,0,-1,-1,10,6,0,1,8,7,0,1,8,8,2,0,1,1,-1,5,9,0,2,6,8,0,2,6,8,0,1,6,7,2010,6/7/2010,1CONLV6/7/2010
CON,7/7/2010,2010,18,19,0,103,108,1,7.5,169,2.5,ATL,0,1,1,10,7,0,2,8,8,0,2,8,9,0,1,1,-1,1,13,5,0,1,10,8,0,1,11,7,1,0,7,7,2010,7/7/2010,1CONATL7/7/2010
CON,7/14/2010,2010,19,18,0,77,68,0,7.5,153.5,16.5,IND,1,1,-1,10,8,0,3,9,8,1,0,9,9,1,0,0,-1,-1,11,6,2,0,10,7,2,0,6,11,1,0,14,7,2010,14/7/2010,1CONIND14/7/2010
CON,7/17/2010,2010,20,22,1,96,80,0,-6,172,10,ATL,1,1,1,11,8,1,0,10,8,2,0,9,10,0,1,0,-1,1,14,7,0,2,10,11,0,4,12,9,0,2,17,7,2010,17/7/2010,2ATLCON17/7/2010
CON,7/20/2010,2010,21,20,1,74,82,1,-6,156,-14,NY,0,-1,0,12,8,2,0,11,8,3,0,10,10,1,0,1,1,0,9,10,0,1,9,9,0,1,7,12,1,0,20,7,2010,20/7/2010,2NYCON20/7/2010
CON,7/24/2010,2010,22,23,1,80,89,0,-9,154,-18,LA,0,-1,1,12,9,0,1,11,9,0,1,10,10,1,0,1,1,1,6,16,0,1,6,14,0,4,12,10,0,1,24,7,2010,24/7/2010,2LACON24/7/2010
CON,7/27/2010,2010,23,22,1,88,78,0,-3.5,151.5,6.5,WAS,1,1,1,12,10,0,2,11,10,0,2,11,10,2,0,0,-1,1,13,8,0,1,12,7,0,1,9,12,1,0,27,7,2010,27/7/2010,2WASCON27/7/2010
CON,7/30/2010,2010,24,26,1,62,94,0,-3.5,176,-35.5,ATL,0,-1,-1,13,10,1,0,12,10,1,0,12,10,3,0,1,1,-1,16,9,2,0,12,13,2,0,14,11,1,0,30,7,2010,30/7/2010,2ATLCON30/7/2010
CON,8/1/2010,2010,25,25,0,67,71,0,3.5,156,-0.5,NY,0,-1,-1,13,11,0,1,12,11,0,1,12,11,0,1,1,1,-1,13,11,2,0,12,11,1,0,9,14,1,0,1,8,2010,1/8/2010,1CONNY1/8/2010
